CodigoAbastecimento;CodigoPostoAbastecimento;CodigoFerrovia;DataReferencia;LitrosManobra;LitrosViagem;LitrosOutro
7841;17;4;01/01/2016 00:00:00;136;5384;59290
7842;11;4;01/01/2016 00:00:00;215312;8537207;0
7843;13;4;01/01/2016 00:00:00;0;0;0
7844;12;4;01/01/2016 00:00:00;0;0;74415
7845;103;2;01/01/2016 00:00:00;0;45398;0
7846;73;2;01/01/2016 00:00:00;0;0;0
7847;97;2;01/01/2016 00:00:00;0;85107;0
7848;79;2;01/01/2016 00:00:00;0;0;0
7849;75;2;01/01/2016 00:00:00;0;0;0
7850;104;2;01/01/2016 00:00:00;0;122835;0
7851;80;2;01/01/2016 00:00:00;0;0;0
7852;76;2;01/01/2016 00:00:00;0;0;0
7853;82;2;01/01/2016 00:00:00;0;21300;0
7854;77;2;01/01/2016 00:00:00;0;47720;0
7855;78;2;01/01/2016 00:00:00;0;128748;0
7856;74;2;01/01/2016 00:00:00;0;0;0
7857;81;2;01/01/2016 00:00:00;0;290826;0
7858;2;3;01/01/2016 00:00:00;14712;1619975;37065
7859;3;3;01/01/2016 00:00:00;23788;2619302;16439
7860;8;3;01/01/2016 00:00:00;0;0;0
7861;10;3;01/01/2016 00:00:00;0;0;0
7862;1;3;01/01/2016 00:00:00;180551;19880691;73979
7863;7;3;01/01/2016 00:00:00;0;0;0
7864;63;11;01/01/2016 00:00:00;0;111956;392
7865;66;11;01/01/2016 00:00:00;0;1341906;14341
7866;64;11;01/01/2016 00:00:00;0;4294375;56733
7867;68;11;01/01/2016 00:00:00;0;674837;5033
7868;69;11;01/01/2016 00:00:00;0;932457;917
7869;65;11;01/01/2016 00:00:00;0;11189886;0
7870;67;11;01/01/2016 00:00:00;0;762060;0
7871;72;10;01/01/2016 00:00:00;11087;155214;215
7872;11;4;01/02/2016 00:00:00;262647;9723917;0
7873;13;4;01/02/2016 00:00:00;0;0;0
7874;12;4;01/02/2016 00:00:00;0;0;66660
7875;14;4;01/02/2016 00:00:00;121692;4505397;31721
7876;18;4;01/02/2016 00:00:00;2409;89188;13779
7877;16;4;01/02/2016 00:00:00;10392;384743;0
7878;17;4;01/02/2016 00:00:00;139;5130;80673
7879;83;6;01/02/2016 00:00:00;0;354192;2593
7880;71;6;01/02/2016 00:00:00;4890;2051;371
7881;36;12;01/02/2016 00:00:00;0;286744;5792
7882;103;2;01/02/2016 00:00:00;0;49227;0
7883;73;2;01/02/2016 00:00:00;0;0;0
7884;97;2;01/02/2016 00:00:00;0;95757;0
7885;79;2;01/02/2016 00:00:00;0;0;0
7886;75;2;01/02/2016 00:00:00;0;0;0
7887;104;2;01/02/2016 00:00:00;0;109478;0
7888;80;2;01/02/2016 00:00:00;0;0;0
7889;76;2;01/02/2016 00:00:00;0;0;0
7890;82;2;01/02/2016 00:00:00;0;30536;0
7891;77;2;01/02/2016 00:00:00;0;46245;0
7892;78;2;01/02/2016 00:00:00;0;145935;0
7893;74;2;01/02/2016 00:00:00;0;0;0
7894;81;2;01/02/2016 00:00:00;0;276078;0
7895;2;3;01/02/2016 00:00:00;13164;1632311;16069
7896;3;3;01/02/2016 00:00:00;19025;2359125;17463
7897;8;3;01/02/2016 00:00:00;0;0;0
7898;10;3;01/02/2016 00:00:00;0;0;0
7899;1;3;01/02/2016 00:00:00;152896;18959080;64025
7900;7;3;01/02/2016 00:00:00;0;0;0
7901;20;8;01/02/2016 00:00:00;2206;133917;767
7902;21;8;01/02/2016 00:00:00;9249;561413;595
7903;22;8;01/02/2016 00:00:00;49;2951;0
7904;23;8;01/02/2016 00:00:00;3242;196787;6817
7905;25;8;01/02/2016 00:00:00;52931;3213067;1000
7906;24;8;01/02/2016 00:00:00;16090;976718;1475
7907;19;8;01/02/2016 00:00:00;4241;257457;4026
7908;27;8;01/02/2016 00:00:00;5028;305198;2399
7909;33;8;01/02/2016 00:00:00;50247;3050144;2178
7910;34;8;01/02/2016 00:00:00;988;59969;16804
7911;28;8;01/02/2016 00:00:00;5595;339644;580
7912;35;8;01/02/2016 00:00:00;31837;1932590;824
7913;32;8;01/02/2016 00:00:00;335;20308;0
7914;29;8;01/02/2016 00:00:00;8761;531823;976
7915;100;8;01/02/2016 00:00:00;76;4624;0
7916;98;8;01/02/2016 00:00:00;1018;61783;0
7917;99;8;01/02/2016 00:00:00;2593;157407;0
7918;102;8;01/02/2016 00:00:00;13976;848384;9901
7919;72;10;01/02/2016 00:00:00;8440;135048;337
7921;85;5;01/02/2016 00:00:00;0;0;0
7922;56;5;01/02/2016 00:00:00;0;3913756;0
7923;84;5;01/02/2016 00:00:00;0;1534007;0
7924;57;5;01/02/2016 00:00:00;0;465503;0
7926;86;9;01/02/2016 00:00:00;0;9411;0
7927;60;9;01/02/2016 00:00:00;0;5000;0
7928;61;9;01/02/2016 00:00:00;0;64100;0
7929;59;9;01/02/2016 00:00:00;0;5000;0
7930;53;1;01/02/2016 00:00:00;0;453467;0
7931;46;1;01/02/2016 00:00:00;0;1258011;0
7932;38;1;01/02/2016 00:00:00;0;230463;0
7933;88;1;01/02/2016 00:00:00;0;25000;0
7934;43;1;01/02/2016 00:00:00;0;14631;0
7935;47;1;01/02/2016 00:00:00;0;428965;0
7936;45;1;01/02/2016 00:00:00;0;24501;0
7937;48;1;01/02/2016 00:00:00;0;150399;0
7938;44;1;01/02/2016 00:00:00;0;2027;0
7939;40;1;01/02/2016 00:00:00;0;1038614;0
7940;41;1;01/02/2016 00:00:00;0;62286;0
7941;87;1;01/02/2016 00:00:00;0;73900;0
7942;50;1;01/02/2016 00:00:00;0;574649;0
7943;52;1;01/02/2016 00:00:00;0;417345;0
7944;49;1;01/02/2016 00:00:00;0;103024;0
7945;51;1;01/02/2016 00:00:00;0;251989;0
7946;92;1;01/02/2016 00:00:00;0;5000;0
7947;62;7;01/02/2016 00:00:00;0;2056834;0
7948;58;9;01/02/2016 00:00:00;0;0;0
7949;37;1;01/02/2016 00:00:00;0;0;0
7950;89;1;01/02/2016 00:00:00;0;0;0
7951;39;1;01/02/2016 00:00:00;0;0;0
7952;91;1;01/02/2016 00:00:00;0;0;0
7953;42;1;01/02/2016 00:00:00;0;0;0
7954;94;1;01/02/2016 00:00:00;0;0;0
7955;93;1;01/02/2016 00:00:00;0;0;0
7956;90;1;01/02/2016 00:00:00;0;0;0
7957;95;1;01/02/2016 00:00:00;0;0;0
7958;54;1;01/02/2016 00:00:00;0;0;0
7959;55;1;01/02/2016 00:00:00;0;0;0
7960;96;1;01/02/2016 00:00:00;0;0;0
7961;63;11;01/02/2016 00:00:00;0;100091;195
7962;66;11;01/02/2016 00:00:00;0;1333019;6886
7963;64;11;01/02/2016 00:00:00;0;3928067;51085
7964;68;11;01/02/2016 00:00:00;0;721665;4522
7965;69;11;01/02/2016 00:00:00;0;1239497;156
7966;65;11;01/02/2016 00:00:00;0;11003299;0
7967;67;11;01/02/2016 00:00:00;0;802824;169
7968;30;8;01/02/2016 00:00:00;0;0;0
7969;26;8;01/02/2016 00:00:00;0;0;0
7970;31;8;01/02/2016 00:00:00;0;0;0
7971;101;8;01/02/2016 00:00:00;0;0;0
7972;63;11;01/03/2016 00:00:00;0;105098;45
7973;66;11;01/03/2016 00:00:00;0;1441177;46237
7974;64;11;01/03/2016 00:00:00;0;4857873;29215
7975;68;11;01/03/2016 00:00:00;0;580665;8770
7976;69;11;01/03/2016 00:00:00;0;1525007;365
7977;65;11;01/03/2016 00:00:00;0;13209254;0
7978;67;11;01/03/2016 00:00:00;0;791064;1825
7980;86;9;01/03/2016 00:00:00;0;5524;0
7981;60;9;01/03/2016 00:00:00;0;12500;0
7982;61;9;01/03/2016 00:00:00;0;60800;0
7983;58;9;01/03/2016 00:00:00;0;0;0
7984;59;9;01/03/2016 00:00:00;0;21700;0
7985;53;1;01/03/2016 00:00:00;0;532048;0
7986;46;1;01/03/2016 00:00:00;0;1274940;0
7987;38;1;01/03/2016 00:00:00;0;291433;0
7988;88;1;01/03/2016 00:00:00;0;1347;0
7989;43;1;01/03/2016 00:00:00;0;6600;0
7990;47;1;01/03/2016 00:00:00;0;331956;0
7991;45;1;01/03/2016 00:00:00;0;20301;0
7992;48;1;01/03/2016 00:00:00;0;202327;0
7993;44;1;01/03/2016 00:00:00;0;1020;0
7994;40;1;01/03/2016 00:00:00;0;4760260;0
7995;41;1;01/03/2016 00:00:00;0;42989;0
7996;87;1;01/03/2016 00:00:00;0;75600;0
7997;50;1;01/03/2016 00:00:00;0;670942;0
7998;52;1;01/03/2016 00:00:00;0;513128;0
7999;49;1;01/03/2016 00:00:00;0;201855;0
8000;51;1;01/03/2016 00:00:00;0;335975;0
8001;92;1;01/03/2016 00:00:00;0;5000;0
8002;89;1;01/03/2016 00:00:00;0;10000;0
8003;85;5;01/03/2016 00:00:00;0;0;0
8004;56;5;01/03/2016 00:00:00;0;4783754;0
8005;84;5;01/03/2016 00:00:00;0;2279662;0
8006;57;5;01/03/2016 00:00:00;0;495714;0
8007;62;7;01/03/2016 00:00:00;0;2366747;0
8008;37;1;01/03/2016 00:00:00;0;0;0
8009;39;1;01/03/2016 00:00:00;0;0;0
8010;91;1;01/03/2016 00:00:00;0;0;0
8011;42;1;01/03/2016 00:00:00;0;0;0
8012;94;1;01/03/2016 00:00:00;0;0;0
8013;93;1;01/03/2016 00:00:00;0;0;0
8014;90;1;01/03/2016 00:00:00;0;0;0
8015;95;1;01/03/2016 00:00:00;0;0;0
8016;54;1;01/03/2016 00:00:00;0;0;0
8017;55;1;01/03/2016 00:00:00;0;0;0
8018;96;1;01/03/2016 00:00:00;0;0;0
8019;71;6;01/03/2016 00:00:00;6200;4502;350
8020;83;6;01/03/2016 00:00:00;0;359804;320
8021;36;12;01/03/2016 00:00:00;0;868684;2350
8022;103;2;01/03/2016 00:00:00;0;44305;0
8023;97;2;01/03/2016 00:00:00;0;112046;0
8024;104;2;01/03/2016 00:00:00;0;113056;0
8025;82;2;01/03/2016 00:00:00;0;25277;0
8026;77;2;01/03/2016 00:00:00;0;53517;0
8027;78;2;01/03/2016 00:00:00;0;152669;0
8028;81;2;01/03/2016 00:00:00;0;311174;0
8029;73;2;01/03/2016 00:00:00;0;0;0
8030;79;2;01/03/2016 00:00:00;0;0;0
8031;75;2;01/03/2016 00:00:00;0;0;0
8032;76;2;01/03/2016 00:00:00;0;0;0
8033;74;2;01/03/2016 00:00:00;0;0;0
8034;80;2;01/03/2016 00:00:00;0;0;0
8035;99;8;01/03/2016 00:00:00;2051;154499;0
8036;20;8;01/03/2016 00:00:00;1385;104325;786
8037;100;8;01/03/2016 00:00:00;142;10724;0
8038;21;8;01/03/2016 00:00:00;5952;448399;735
8039;22;8;01/03/2016 00:00:00;0;0;0
8040;102;8;01/03/2016 00:00:00;14460;1089378;14283
8041;30;8;01/03/2016 00:00:00;0;0;0
8042;23;8;01/03/2016 00:00:00;1761;132642;5349
8043;25;8;01/03/2016 00:00:00;47847;3604607;2763
8044;24;8;01/03/2016 00:00:00;12986;978297;1618
8045;98;8;01/03/2016 00:00:00;1116;84053;0
8046;19;8;01/03/2016 00:00:00;4263;321137;5536
8047;26;8;01/03/2016 00:00:00;0;0;0
8048;27;8;01/03/2016 00:00:00;4437;334275;978
8049;101;8;01/03/2016 00:00:00;309;23268;0
8050;33;8;01/03/2016 00:00:00;43838;3302582;5077
8051;31;8;01/03/2016 00:00:00;0;0;0
8052;34;8;01/03/2016 00:00:00;321;24172;0
8053;28;8;01/03/2016 00:00:00;4089;308025;439
8054;35;8;01/03/2016 00:00:00;26018;1960114;3520
8055;32;8;01/03/2016 00:00:00;113;8532;0
8056;29;8;01/03/2016 00:00:00;11859;893392;794
8057;11;4;01/03/2016 00:00:00;359628;11470225;0
8058;13;4;01/03/2016 00:00:00;0;0;0
8059;12;4;01/03/2016 00:00:00;0;0;55048
8060;14;4;01/03/2016 00:00:00;116105;3298747;80334
8061;18;4;01/03/2016 00:00:00;6197;176072;22968
8062;16;4;01/03/2016 00:00:00;14601;414828;0
8063;17;4;01/03/2016 00:00:00;610;17321;44879
8064;2;3;01/03/2016 00:00:00;11524;1658594;30862
8065;3;3;01/03/2016 00:00:00;16786;2415905;26376
8066;8;3;01/03/2016 00:00:00;0;0;0
8067;10;3;01/03/2016 00:00:00;0;0;0
8068;1;3;01/03/2016 00:00:00;114277;16447630;49542
8069;7;3;01/03/2016 00:00:00;0;0;0
8070;72;10;01/03/2016 00:00:00;10975;153646;906
8075;86;9;01/04/2016 00:00:00;0;44664;0
8076;60;9;01/04/2016 00:00:00;0;18000;0
8077;61;9;01/04/2016 00:00:00;0;51500;0
8078;58;9;01/04/2016 00:00:00;0;10000;0
8079;59;9;01/04/2016 00:00:00;0;11000;0
8082;53;1;01/04/2016 00:00:00;0;630802;0
8083;46;1;01/04/2016 00:00:00;0;1307037;0
8084;38;1;01/04/2016 00:00:00;0;186960;0
8085;43;1;01/04/2016 00:00:00;0;2101;0
8086;47;1;01/04/2016 00:00:00;0;368772;0
8087;45;1;01/04/2016 00:00:00;0;25101;0
8088;48;1;01/04/2016 00:00:00;0;203135;0
8089;40;1;01/04/2016 00:00:00;0;4133623;0
8090;41;1;01/04/2016 00:00:00;0;34160;0
8091;87;1;01/04/2016 00:00:00;0;119000;0
8092;50;1;01/04/2016 00:00:00;0;590446;0
8093;52;1;01/04/2016 00:00:00;0;550128;0
8094;49;1;01/04/2016 00:00:00;0;189637;0
8095;51;1;01/04/2016 00:00:00;0;332048;0
8096;92;1;01/04/2016 00:00:00;0;5000;0
8099;85;5;01/04/2016 00:00:00;0;2500;0
8100;56;5;01/04/2016 00:00:00;0;4661123;0
8101;84;5;01/04/2016 00:00:00;0;2243308;0
8102;57;5;01/04/2016 00:00:00;0;542388;0
8103;62;7;01/04/2016 00:00:00;0;2267139;0
8104;37;1;01/04/2016 00:00:00;0;0;0
8105;89;1;01/04/2016 00:00:00;0;0;0
8106;39;1;01/04/2016 00:00:00;0;0;0
8107;91;1;01/04/2016 00:00:00;0;0;0
8108;42;1;01/04/2016 00:00:00;0;0;0
8109;94;1;01/04/2016 00:00:00;0;0;0
8110;93;1;01/04/2016 00:00:00;0;0;0
8111;90;1;01/04/2016 00:00:00;0;0;0
8112;95;1;01/04/2016 00:00:00;0;0;0
8113;54;1;01/04/2016 00:00:00;0;0;0
8114;88;1;01/04/2016 00:00:00;0;0;0
8115;55;1;01/04/2016 00:00:00;0;0;0
8116;44;1;01/04/2016 00:00:00;0;0;0
8117;96;1;01/04/2016 00:00:00;0;0;0
8118;83;6;01/04/2016 00:00:00;0;293897;487
8119;71;6;01/04/2016 00:00:00;6195;4110;293
8120;36;12;01/04/2016 00:00:00;786;872735;4721
8121;99;8;01/04/2016 00:00:00;1154;116806;0
8122;20;8;01/04/2016 00:00:00;1495;151323;0
8123;100;8;01/04/2016 00:00:00;84;8522;0
8124;21;8;01/04/2016 00:00:00;6331;640991;5534
8125;22;8;01/04/2016 00:00:00;0;0;0
8126;102;8;01/04/2016 00:00:00;9680;980059;6104
8127;30;8;01/04/2016 00:00:00;0;0;0
8128;23;8;01/04/2016 00:00:00;1749;177036;7306
8129;25;8;01/04/2016 00:00:00;38523;3900432;1000
8130;24;8;01/04/2016 00:00:00;7728;782443;1356
8131;98;8;01/04/2016 00:00:00;553;56010;0
8132;19;8;01/04/2016 00:00:00;2521;255289;3269
8133;26;8;01/04/2016 00:00:00;0;0;0
8134;27;8;01/04/2016 00:00:00;2728;276242;1374
8135;101;8;01/04/2016 00:00:00;136;13814;0
8136;33;8;01/04/2016 00:00:00;35307;3574819;42
8137;31;8;01/04/2016 00:00:00;0;0;0
8138;34;8;01/04/2016 00:00:00;296;30012;0
8139;28;8;01/04/2016 00:00:00;4017;406690;722
8140;35;8;01/04/2016 00:00:00;19391;1963353;235
8141;32;8;01/04/2016 00:00:00;172;17389;0
8142;29;8;01/04/2016 00:00:00;9707;982854;601
8143;63;11;01/04/2016 00:00:00;1;128758;102
8144;66;11;01/04/2016 00:00:00;1;1350249;16982
8145;64;11;01/04/2016 00:00:00;1;7617301;52968
8146;68;11;01/04/2016 00:00:00;1;725241;5495
8147;69;11;01/04/2016 00:00:00;1;1242676;120
8148;65;11;01/04/2016 00:00:00;1;10021417;1
8149;67;11;01/04/2016 00:00:00;1;869971;1703
8150;103;2;01/04/2016 00:00:00;0;48681;0
8151;73;2;01/04/2016 00:00:00;0;0;0
8152;97;2;01/04/2016 00:00:00;0;131683;0
8153;79;2;01/04/2016 00:00:00;0;0;0
8154;75;2;01/04/2016 00:00:00;0;0;0
8155;104;2;01/04/2016 00:00:00;0;130230;0
8156;80;2;01/04/2016 00:00:00;0;0;0
8157;76;2;01/04/2016 00:00:00;0;0;0
8158;82;2;01/04/2016 00:00:00;0;18006;0
8159;77;2;01/04/2016 00:00:00;0;26311;0
8160;78;2;01/04/2016 00:00:00;0;138979;0
8161;74;2;01/04/2016 00:00:00;0;0;0
8162;81;2;01/04/2016 00:00:00;0;314919;0
8163;2;3;01/04/2016 00:00:00;6836;1746036;12356
8164;3;3;01/04/2016 00:00:00;9226;2356334;9126
8165;8;3;01/04/2016 00:00:00;0;0;0
8166;10;3;01/04/2016 00:00:00;0;0;0
8167;1;3;01/04/2016 00:00:00;110281;24807680;70031
8168;7;3;01/04/2016 00:00:00;0;0;0
8169;11;4;01/04/2016 00:00:00;357592;12505446;0
8170;13;4;01/04/2016 00:00:00;0;0;0
8171;12;4;01/04/2016 00:00:00;0;0;66310
8172;14;4;01/04/2016 00:00:00;83628;2924580;62354
8173;18;4;01/04/2016 00:00:00;5930;207386;13588
8174;16;4;01/04/2016 00:00:00;10469;366107;0
8175;17;4;01/04/2016 00:00:00;317;11085;53575
8176;72;10;01/04/2016 00:00:00;10789;151042;2351
8177;83;6;01/05/2016 00:00:00;0;226189;964
8178;71;6;01/05/2016 00:00:00;4380;4570;241
8179;63;11;01/05/2016 00:00:00;1;115811;171
8180;66;11;01/05/2016 00:00:00;1;1161480;53889
8181;64;11;01/05/2016 00:00:00;1;6402937;15544
8182;68;11;01/05/2016 00:00:00;1;740950;5786
8183;69;11;01/05/2016 00:00:00;1;1667698;527
8184;65;11;01/05/2016 00:00:00;1;11646085;0
8185;67;11;01/05/2016 00:00:00;1;722458;19651
8186;99;8;01/05/2016 00:00:00;1244;137056;0
8187;20;8;01/05/2016 00:00:00;1245;137101;0
8188;100;8;01/05/2016 00:00:00;160;17611;0
8189;21;8;01/05/2016 00:00:00;6396;704612;1802
8190;22;8;01/05/2016 00:00:00;0;0;0
8191;102;8;01/05/2016 00:00:00;10356;1140783;20754
8192;30;8;01/05/2016 00:00:00;0;0;0
8193;23;8;01/05/2016 00:00:00;1983;218414;5569
8194;25;8;01/05/2016 00:00:00;35104;3867048;2111
8195;24;8;01/05/2016 00:00:00;5933;653561;2502
8196;98;8;01/05/2016 00:00:00;470;51823;0
8197;19;8;01/05/2016 00:00:00;3093;340689;2270
8198;26;8;01/05/2016 00:00:00;0;0;0
8199;27;8;01/05/2016 00:00:00;2351;258940;952
8200;101;8;01/05/2016 00:00:00;170;18687;0
8201;33;8;01/05/2016 00:00:00;34997;3855274;210
8202;31;8;01/05/2016 00:00:00;0;0;0
8203;34;8;01/05/2016 00:00:00;308;33963;0
8204;28;8;01/05/2016 00:00:00;3751;413203;1019
8205;35;8;01/05/2016 00:00:00;16806;1851336;2859
8206;32;8;01/05/2016 00:00:00;100;10995;0
8207;29;8;01/05/2016 00:00:00;10026;1104517;612
8209;86;9;01/05/2016 00:00:00;0;4550;0
8210;60;9;01/05/2016 00:00:00;0;0;0
8211;61;9;01/05/2016 00:00:00;0;30550;0
8212;58;9;01/05/2016 00:00:00;0;0;0
8213;59;9;01/05/2016 00:00:00;0;11350;0
8214;53;1;01/05/2016 00:00:00;0;559220;0
8215;46;1;01/05/2016 00:00:00;0;1162266;0
8216;38;1;01/05/2016 00:00:00;0;192011;0
8217;43;1;01/05/2016 00:00:00;0;2000;0
8218;47;1;01/05/2016 00:00:00;0;489489;0
8219;45;1;01/05/2016 00:00:00;0;22500;0
8220;48;1;01/05/2016 00:00:00;0;185750;0
8221;44;1;01/05/2016 00:00:00;0;30232;0
8222;40;1;01/05/2016 00:00:00;0;4453057;0
8223;41;1;01/05/2016 00:00:00;0;38206;0
8224;87;1;01/05/2016 00:00:00;0;121000;0
8225;50;1;01/05/2016 00:00:00;0;614613;0
8226;52;1;01/05/2016 00:00:00;0;599990;0
8227;49;1;01/05/2016 00:00:00;0;222402;0
8228;51;1;01/05/2016 00:00:00;0;362423;0
8229;92;1;01/05/2016 00:00:00;0;5000;0
8231;85;5;01/05/2016 00:00:00;0;3000;0
8232;56;5;01/05/2016 00:00:00;0;4381724;0
8233;84;5;01/05/2016 00:00:00;0;2163149;0
8234;57;5;01/05/2016 00:00:00;0;522559;0
8236;62;7;01/05/2016 00:00:00;0;1905380;0
8237;37;1;01/05/2016 00:00:00;0;0;0
8238;89;1;01/05/2016 00:00:00;0;0;0
8239;39;1;01/05/2016 00:00:00;0;0;0
8240;91;1;01/05/2016 00:00:00;0;0;0
8241;42;1;01/05/2016 00:00:00;0;0;0
8242;94;1;01/05/2016 00:00:00;0;0;0
8243;93;1;01/05/2016 00:00:00;0;0;0
8244;90;1;01/05/2016 00:00:00;0;0;0
8245;95;1;01/05/2016 00:00:00;0;0;0
8246;54;1;01/05/2016 00:00:00;0;0;0
8247;88;1;01/05/2016 00:00:00;0;0;0
8248;55;1;01/05/2016 00:00:00;0;0;0
8249;96;1;01/05/2016 00:00:00;0;0;0
8250;36;12;01/05/2016 00:00:00;501;834834;3655
8251;2;3;01/05/2016 00:00:00;21031;1634920;42374
8252;3;3;01/05/2016 00:00:00;33929;2637671;5084
8253;8;3;01/05/2016 00:00:00;0;0;0
8254;10;3;01/05/2016 00:00:00;0;0;0
8255;1;3;01/05/2016 00:00:00;260608;20259679;44921
8256;7;3;01/05/2016 00:00:00;0;0;0
8257;13;4;01/05/2016 00:00:00;0;0;0
8258;18;4;01/05/2016 00:00:00;7251;248075;8971
8259;14;4;01/05/2016 00:00:00;99586;3406978;35645
8260;16;4;01/05/2016 00:00:00;13852;473898;0
8261;17;4;01/05/2016 00:00:00;271;9259;65231
8262;12;4;01/05/2016 00:00:00;0;0;52150
8263;11;4;01/05/2016 00:00:00;383380;13115930;0
8264;72;10;01/05/2016 00:00:00;9082;127144;3012
8266;103;2;01/05/2016 00:00:00;0;64616;0
8267;73;2;01/05/2016 00:00:00;0;0;0
8268;97;2;01/05/2016 00:00:00;0;123904;0
8269;79;2;01/05/2016 00:00:00;0;0;0
8270;75;2;01/05/2016 00:00:00;0;0;0
8271;104;2;01/05/2016 00:00:00;0;133235;0
8272;80;2;01/05/2016 00:00:00;0;0;0
8273;76;2;01/05/2016 00:00:00;0;0;0
8274;82;2;01/05/2016 00:00:00;0;10763;0
8275;77;2;01/05/2016 00:00:00;0;24558;0
8276;78;2;01/05/2016 00:00:00;0;170410;0
8277;74;2;01/05/2016 00:00:00;0;0;0
8278;81;2;01/05/2016 00:00:00;0;291450;0
8279;105;8;01/05/2016 00:00:00;0;0;0
8280;63;11;01/06/2016 00:00:00;0;98516;265
8281;66;11;01/06/2016 00:00:00;0;1178039;14626
8282;64;11;01/06/2016 00:00:00;0;4775093;57742
8283;68;11;01/06/2016 00:00:00;0;601346;3947
8284;69;11;01/06/2016 00:00:00;0;1378583;1423
8285;65;11;01/06/2016 00:00:00;0;12585541;0
8286;67;11;01/06/2016 00:00:00;0;741577;2192
8287;99;8;01/06/2016 00:00:00;1301;134899;0
8288;20;8;01/06/2016 00:00:00;956;99190;0
8289;100;8;01/06/2016 00:00:00;186;19265;0
8290;21;8;01/06/2016 00:00:00;5406;560590;2273
8291;22;8;01/06/2016 00:00:00;86;8876;0
8292;102;8;01/06/2016 00:00:00;8856;918392;30847
8293;30;8;01/06/2016 00:00:00;0;0;0
8294;23;8;01/06/2016 00:00:00;2001;207465;7275
8295;25;8;01/06/2016 00:00:00;30431;3155857;999
8296;24;8;01/06/2016 00:00:00;9889;1025583;1916
8297;98;8;01/06/2016 00:00:00;473;49072;0
8298;19;8;01/06/2016 00:00:00;3686;382231;2878
8299;26;8;01/06/2016 00:00:00;156;16214;0
8300;27;8;01/06/2016 00:00:00;2973;308286;1188
8301;101;8;01/06/2016 00:00:00;105;10910;0
8302;33;8;01/06/2016 00:00:00;35088;3638883;19136
8303;31;8;01/06/2016 00:00:00;0;0;0
8304;34;8;01/06/2016 00:00:00;220;22843;0
8305;28;8;01/06/2016 00:00:00;3252;337280;885
8306;35;8;01/06/2016 00:00:00;14828;1537772;172
8307;105;8;01/06/2016 00:00:00;0;0;0
8308;32;8;01/06/2016 00:00:00;204;21112;0
8309;29;8;01/06/2016 00:00:00;8905;923519;352
8310;36;12;01/06/2016 00:00:00;346;692012;1833
8311;13;4;01/06/2016 00:00:00;0;0;0
8312;18;4;01/06/2016 00:00:00;5329;175299;30516
8313;14;4;01/06/2016 00:00:00;85456;2811343;19740
8314;16;4;01/06/2016 00:00:00;9294;305773;0
8315;17;4;01/06/2016 00:00:00;292;9600;79399
8316;12;4;01/06/2016 00:00:00;0;0;41980
8317;11;4;01/06/2016 00:00:00;370361;12184259;0
8318;83;6;01/06/2016 00:00:00;0;278381;1069
8319;71;6;01/06/2016 00:00:00;5022;3001;178
8320;2;3;01/06/2016 00:00:00;12286;1583310;20654
8321;3;3;01/06/2016 00:00:00;19623;2528855;28021
8322;8;3;01/06/2016 00:00:00;0;0;0
8323;10;3;01/06/2016 00:00:00;0;0;0
8324;1;3;01/06/2016 00:00:00;144881;18670770;40495
8325;7;3;01/06/2016 00:00:00;0;0;0
8326;72;10;01/06/2016 00:00:00;9315;130417;3134
8327;86;9;01/06/2016 00:00:00;0;3687;0
8328;60;9;01/06/2016 00:00:00;0;0;0
8329;61;9;01/06/2016 00:00:00;0;36450;0
8330;58;9;01/06/2016 00:00:00;0;0;0
8331;59;9;01/06/2016 00:00:00;0;11300;0
8332;53;1;01/06/2016 00:00:00;0;637726;0
8333;46;1;01/06/2016 00:00:00;0;1267066;0
8334;38;1;01/06/2016 00:00:00;0;227117;0
8335;43;1;01/06/2016 00:00:00;0;1250;0
8336;47;1;01/06/2016 00:00:00;0;459699;0
8337;45;1;01/06/2016 00:00:00;0;20000;0
8338;48;1;01/06/2016 00:00:00;0;116485;0
8339;44;1;01/06/2016 00:00:00;0;18300;0
8340;40;1;01/06/2016 00:00:00;0;4094293;0
8341;41;1;01/06/2016 00:00:00;0;29520;0
8342;87;1;01/06/2016 00:00:00;0;114000;0
8343;50;1;01/06/2016 00:00:00;0;600051;0
8344;52;1;01/06/2016 00:00:00;0;503088;0
8345;49;1;01/06/2016 00:00:00;0;206258;0
8346;51;1;01/06/2016 00:00:00;0;372780;0
8347;92;1;01/06/2016 00:00:00;0;5000;0
8348;85;5;01/06/2016 00:00:00;0;0;0
8349;56;5;01/06/2016 00:00:00;0;3747294;0
8350;84;5;01/06/2016 00:00:00;0;1814261;0
8351;57;5;01/06/2016 00:00:00;0;480905;0
8352;62;7;01/06/2016 00:00:00;0;863776;0
8353;37;1;01/06/2016 00:00:00;0;0;0
8354;89;1;01/06/2016 00:00:00;0;0;0
8355;39;1;01/06/2016 00:00:00;0;0;0
8356;91;1;01/06/2016 00:00:00;0;0;0
8357;42;1;01/06/2016 00:00:00;0;0;0
8358;94;1;01/06/2016 00:00:00;0;0;0
8359;93;1;01/06/2016 00:00:00;0;0;0
8360;95;1;01/06/2016 00:00:00;0;0;0
8361;54;1;01/06/2016 00:00:00;0;0;0
8362;88;1;01/06/2016 00:00:00;0;0;0
8363;55;1;01/06/2016 00:00:00;0;0;0
8364;96;1;01/06/2016 00:00:00;0;0;0
