CodigoPessoaJuridica;CodigoTipoEmpresa;RazaoSocial;NomeFantasia;NumeroCNPJ;NumeroInscricaoEstadual
3681;1;PIRAHY ALIMENTOS LTDA;;88815295000103;
3682;2;LOUIS DREYFUS COMMODITIES BRASIL S/A;;47067525014753;
3683;1;AMAGGI EXPORTACAO E IMPORTACAO LTDA;;77294254005153;
3684;3;COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E ALCOOL DO ESTADO DE SAO PAULO.;;61149589012438;
3685;3;COAMO AGROINDÚSTRIAL COOPERATIVA;;75904383003309;
3686;2;VALE S/A;Estrada de Ferro Vitória-Minas;33592510043392;
3687;2;LOUIS DREYFUS COMMODITIES BRASIL S/A;;47067525017345;
3688;2;LOUIS DREYFUS COMMODITIES BRASIL S/A;LOUIS DREYFUS COMMODITIES BRASIL S.A.;47067525017930;
3689;1;ADM DO BRASIL LTDA;ADM;2003402007005;
3690;2;BUNGE ALIMENTOS S/A;BUNGE;84046101055842;
3691;2;SEMENTES SELECTA LTDA;;969790000118;
3692;2;BUNGE ALIMENTOS S/A;;84046101055680;
3693;2;BUNGE ALIMENTOS S/A;;84046101055761;
3694;2;LOUIS DREYFUS COMMODITIES BRASIL S/A;;47067525012700;
3695;2;PEDREIRAS DO BRASIL S/A;;28396794001650;
3696;1;COCEVVIL COMÉRCIO DE CEREAIS LTDA;;76137000120;
3697;1;DEVAS IMPORTAÇÃO E EXPORTAÇÃO DE ALIMENTOS LTDA;;144921000390;
3698;1;CMPC CELULOSE DO BRASIL LTDA;;11234954000185;
3699;1;INTERNATIONAL PAPER - COMÉRCIO DE PAPEL E PARTICIPAÇÕES/ARAPOTI LTDA;;76700103001955;
3700;1;I. RIEDI & CIA LTDA;;77856995001355;
3701;2;SIPAL S/A INDÚSTRIA COMÉRCIO E AGROPECUÁRIA;;83297663000147;
3702;2;DOUX FRANGOSUL S/A AGRO AVICOLA IND;;91374561006066;
3703;2;DOUX FRANGOSUL S/A AGRO AVICOLA IND;;91374561009162;
3704;1;CONSTRUSINOS IND E COM DE ARTEFATOS DE CIMENTO LTDA;;91852087000180;
3705;2;LOUIS DREYFUS COMMODITIES BRASIL S/A;;47067525013005;
3706;2;BUNGE ALIMENTOS S/A;;84046101044565;
3707;2;ALCOAZUL S/A - AÇÚCAR E ÁLCOOL;;44776409000170;
3708;1;MULTLOG LOCAÇÕES E SERVIÇOS LOGÍSTICA LTDA;Multlog;9041003000148;
3709;2;MULTIGRAIN S.A.;MULTIGRAIN S.A.;6963088004200;
3710;2;BUNGE ALIMENTOS S/A;BUNGE ALIMENTOS S/A;84046101055095;
3711;1;MAC CONSULTORIA E LOGÍSTICA LTDA;;9475600000180;
3712;2;BUNGE ALIMENTOS S/A;;84046101047076;
3713;2;BUNGE ALIMENTOS S/A;;84046101048048;
3714;2;BUNGE ALIMENTOS S/A;;84046101018564;
3715;2;BUNGE ALIMENTOS S/A;;84046101045960;
3716;2;BUNGE ALIMENTOS S/A;;84046101040497;
3717;1;DISMAF DISTRIBUIDORA MANUFATURADOS LTDA;Dismaf;33461062000150;
3718;2;ALL - AMERICA LATINA LOGISTICA MALHA SUL S/A;;1258944003818;
3719;1;SOYCOMEX COMERCIAL E EXPORTADORA LTDA;;3862106000273;
3720;1;ALIBEM COMERCIAL DE ALIMENTOS LTDA;;3941052000312;
3721;1;ALIBEM COMERCIAL DE ALIMENTOS LTDA;;3941052000827;
3722;2;ALE COMBUSTIVEIS S/A;;23314594005331;
3723;1;COOPERATIVA AGRICOLA TUPANCIRETA LTDA;;87573952002479;
3724;1;COOPERATIVA AGRICOLA TUPANCIRETA LTDA;;87573952003360;
3725;3;COTRIJUI COOP.AGROPEC.E INDL.;;90726506001651;
3726;3;COTRIJAL COOPERATIVA AGROPECUÁRIA E INDÚSTRIAL;;91495549004309;
3727;3;COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E ALCOOL DO ESTADO DE SAO PAULO.;COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E ALCOOL DO ESTADO DE SAO PAULO.;61149589014562;
3728;2;CSN MINERACAO S.A.;CSN MINERACAO S.A.;8902291000115;
3729;1;MINETTO COMERCIAL LTDA;Minetto;11498371000161;
3730;1;LEAR DO BRASIL INDÚSTRIA E COMÉRCIO DE INTERIORES/AUTOMOTIVOS LTDA;Lear do Brasil;1998585000810;
3731;1;IMERYS DO BRASIL COMÉRCIO DE EXTRAÇÃO DE MINERIOS LTDA;;61327904000706;
3732;2;COPERSUCAR S/A;;10265949001653;
3733;2;COPERSUCAR S/A;;10265949001300;
3734;2;FERTILIZANTES HERINGER S/A;FERTILIZANTES HERINGER;22266175003799;
3735;1;AURELIO GOETTEMS;;74772823000414;
3736;2;MULTIGRAIN S/A;MULTIGRAIN S.A. - SANTA ROSA DO TOCANTINS;6963088002681;
3737;2;BUNGE ALIMENTOS S/A;;84046101034683;
3738;2;BUNGE ALIMENTOS S/A;;84046101038670;
3739;2;BUNGE ALIMENTOS S/A;;84046101045707;
3740;2;BUNGE ALIMENTOS S/A;;84046101040306;
3741;2;COPERSUCAR S/A;;10265949000762;
3742;1;RIO CLARO AGROINDUSTRIAL S/A;Rio Claro Agroindustrial;8598391000108;
3743;1;ARJO WIGGINS LTDA;;45943370000109;
3744;2;BUNGE ALIMENTOS S/A;;84046101055419;
3745;2;BRF S/A;;1838723017283;
3746;2;BRF S/A;;1838723009345;
3747;2;BRF S/A;;1838723018255;
3748;2;BRF S/A;;1838723018840;
3749;2;COPERSUCAR S/A;;10265949004164;
3750;1;NIDERA SEMENTES LTDA;;7053693001878;
3751;2;CAMERA AGROALIMENTOS S/A;;98248644003628;
3752;1;AURELIO GOETTEMS;;74772823000767;
3753;1;CHINA SHIPPING DO BRASIL AGENCIAMENTO MARÍTIMO LTDA;;7154005000118;
3754;3;COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E ALCOOL DO ESTADO DE SAO PAULO.;;61149589004680;
3755;2;E D & F MAN BRASIL S/A;;35829068000324;
3756;1;ADM DO BRASIL LTDA;ADM;2003402008583;
3757;2;IPIRANGA PRODUTOS DE PETROLEO S/A;;33337122023178;
3758;1;AGRICOLA E PECUARIA MORRO AZUL LTDA;;5139825000296;
3759;1;FAROLEO COMÉRCIO DE PRODUTOS/ALIMENTÍCIOSLTDA;;5055406000195;
3760;1;MULTIÓLEOS ÓLEOS E FARELOS LTDA;;6247827000180;
3761;1;AMAGGI EXPORTACAO E IMPORTACAO LTDA;;77294254006044;
3762;1;SAFMARINE BRASIL LTDA;;4871163000281;
3763;1;PORTO SEGURO INDÚSTRIA E COMÉRCIO DE ALIMENTOS LTDA;;11110078000266;
3764;1;FARISUR LTDA;;1289773000526;
3765;1;ALL CARGO LOGÍSTICA LTDA;;8313555000103;
3766;1;TRANSPORTES JORGETO LTDA;;87440434000190;
3767;2;VOTORANTIM CIMENTOS BRASIL;;96824594005193;
3768;1;CCB - CIMPOR CIMENTOS DO BRASIL LTDA;;10919934001408;
3769;3;COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E ALCOOL DO ESTADO DE SAO PAULO.;;61149589010494;
3770;1;MOSAIC FERTILIZANTES DO BRASIL LTDA;;61156501020696;
3771;2;COPERSUCAR S/A;;10265949001491;
3772;1;VETORIAL SIDERÚRGIA LTDA;;3543379001146;
3773;2;CARGILL AGRICOLA S A;;60498706003768;
3774;2;AGREX DO BRASIL S/A;;10515785000350;
3775;2;AGREX DO BRASIL S/A;;10515785001241;
3776;1;UTC OVERSEAS BRASIL LTDA;UTC;2612230000307;
3777;1;GUIDONI EXPORTAÇÃO LTDA;;10965645000112;
3778;2;VALE S/A;;33592510007752;
3779;1;JUPARANÁ COMERCIAL AGRICOLA LTDA;;2219378000106;
3780;2;BUNGE ALIMENTOS S/A;;84046101028527;
3787;1;ADM DO BRASIL LTDA;;2003402000175;
3788;2;VALE FOSFATADOS S/A;;8404776000774;
3789;2;MINERACAO USIMINAS S/A;;12056613000472;
3790;1;LINK LOGÍSTICA RJ LTDA;Link Logística;9534778000155;
3791;1;COMPAGER - LOGÍSTICA, TRANSPORTES E ARMAZENS GERAIS LTDA;;106386001192;
3792;1;INDÚSTRIA E COMÉRCIO DE COSMETICOS NATURA LTDA;;190373000687;
3793;1;BUSSADORI, GARCIA & CIA LTDA;;1236287000116;
3794;1;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;;1787793002147;
3795;1;SÃO FERNANDO AÇÚCAR E ÁLCOOL LTDA;;5894060000208;
3796;1;FERTIPAR FERTILIZANTES DO MATO GROSSO LTDA;FERTIPAR FERTILIZANTES DO MATO GROSSO LTDA;9384948000243;
3797;3;COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E ALCOOL DO ESTADO DE SAO PAULO.;;61149589005733;
3798;1;CEAGRO AGRICOLA LTDA;;65971624001092;
3799;1;BELAGRICOLA COM E REP DE PRODUTOS AGRICOLAS LTDA;;79038097000424;
3800;2;USINA COLOMBO S/A - AÇÚCAR E ÁLCOOL;;44330975000153;
3801;1;SAFMARINE BRASIL LTDA;;4871163000109;
3802;2;BRASIL ECODIESEL IND E COM DE BIOCOMBUSTIVEIS E ÓLEOS VEGETAIS S/A;;5799312000805;
3803;2;VALE S/A;;33592510042663;
3804;1;VALENTE MARMI BRAZIL IMPORTAÇÃO E EXPORTAÇÃO LTDA;Valente Marmi Brazil Importação e Exportação LTDA;6094699000182;
3805;1;INTERFACE LOGISTICA, IMPORTACAO E EXPORTACAO LTDA;;8625306000145;
3806;2;VALE FOSFATADOS S/A;;8404776000502;
3807;2;CARGILL AGRICOLA S A;;60498706009707;
3808;1;MTX TRANSPORTE DE CARGAS LTDA;;11201725000164;
3809;2;ALE COMBUSTIVEIS S/A;;23314594001263;
3810;2;COSAN CENTROESTE S/A ACUCAR E ALCOOL;;8619844000399;
3811;1;BELARINA ALIMENTOS S;Moinho Mato Grosso LTDA;2025334000498;
3812;4;TRANSACO TRANSPORTES NACIONAIS E INTERNACIONAIS LTDA - EPP;;3835426000153;
3813;2;BIOSEV S.A.;BIOSEV S.A.;15527906003585;
3814;1;CERRADINHO BIOENERGIA S/A;;8322396000103;
3815;2;USINA CONQUISTA DO PONTAL S/A;;7298800000180;
3816;1;CAMPAGRO INSUMOS/AGRICOLAS LTDA;;452633001102;
3817;1;BELARINA ALIMENTOS S;;2025334000579;
3818;2;CAMERA AGROALIMENTOS S/A;;98248644003113;
3819;1;RAIZEN COMBUSTIVEIS S/A;;33453598044686;
3820;1;COOPERVAL COOPERATIVA AGROINDÚSTRIAL VALE DO IVAI LTDA;;75084871000300;
3821;1;AGRODANIELI INDUSTRIA E COMERCIO LTDA;;2990334000347;
3822;2;COSAN LUBRIFICANTES E ESPECIALIDADES S/A;;33000092003265;
3823;2;BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVAVEL;;8070566001254;
3824;1;BRACUHY MINERAÇÃO LTDA;;71424576000124;
3825;2;COSAN LUBRIFICANTES E ESPECIALIDADES S/A;;33000092010121;
3826;1;AROGRAN GRANITOS LTDA;;7674052000192;
3827;2;VOTORANTIM CIMENTOS S/A;;1637895017884;
3828;2;MINERACAO CORUMBAENSE REUNIDA S/A;;3327988000439;
3829;1;AREMASSA COMERCIAL LTDA;;43933886000481;
3830;2;VOTORANTIM CIMENTOS S/A;;1637895017450;
3831;2;ELEVADORES/ATLAS SCHINDLER S/A;;28986014753;
3832;2;VOTORANTIM CIMENTOS S/A;;1637895010448;
3833;2;VOTORANTIM CIMENTOS S/A;;1637895010367;
3834;2;VOTORANTIM CIMENTOS S/A;;1637895007811;
3835;2;VOTORANTIM CIMENTOS S/A;VOTORANTIM CIMENTOS;1637895008036;
3836;2;VOTORANTIM CIMENTOS S/A;;1637895008206;
3837;2;CERVEJARIA PETROPOLIS S/A;;73410326001051;
3838;1;IRMOL INDÚSTRIAS REUNIDAS DE MÓVEIS LTDA;;84813104000105;
3839;2;VOTORANTIM CIMENTOS S/A;;1637895010529;
3840;2;VOTORANTIM CIMENTOS S/A;;1637895010871;
3841;1;PIRAHY ALIMENTOS LTDA;;88815295000286;
3842;2;VOTORANTIM CIMENTOS S/A;;1637895010600;
3843;1;RAIZEN COMBUSTIVEIS S/A;Shell;33453598025118;
3844;1;COMERCIAL FERRONORTE LTDA;Ferronorte;10320422000521;
3845;1;SIDERMIN SIDERURGICA MINEIRA LTDA SIDERMIN;SIDERMIN SIDERURGICA MINEIRA LTDA SIDERMIN;4735087000104;
3846;2;MARGUSA-MARANHAO GUSA S/A;;10255321000190;
3847;1;COOPERATIVA MISTA SAO LUIZ LTDA;;98338072004305;
3848;1;SOYCOMEX COMERCIAL E EXPORTADORA LTDA;;3862106000192;
3849;2;TERMINAL MARITIMO LUIZ FOGLIATTO S/A;;74109828000542;
3850;2;AGUIA SISTEMAS DE ARMAZENAGEM S/A;;81075137000107;
3851;2;BERNECK S/A PAINEIS E SERRADOS;;81905176000194;
3852;1;CALPAR COMÉRCIO DE CALCARIO LTDA;;76109594000640;
3853;2;AURELIO GOETTEMS;;74772823001224;
3854;2;FIAT AUTOMÓVEIS SA;Fiat;16701716000156;
3855;1;GLOBEST PARTCIPAÇÕES  LTDA;GLOBEST;8638102000149;
3856;1;TRACOMAL NORTE GRANITOS LTDA;;5950723001651;
3857;1;VITORIA MINING - MINERACAO IMPORTACAO E EXPORTACAO LTDA;;4257245000150;
3858;1;TRACOMAL NORTE GRANITOS LTDA;;5950723000175;
3859;1;MACIEL GRANITOS LTDA;;71769186001249;
3860;2;LDC - SEV S/A;;50402445000176;
3861;2;GERDAU ACOMINAS S/A;GERDAU ACOS LONGOS;7358761005802;
3862;2;AGROVIA S/A;;11992767000160;
3863;2;AGROVIA S/A;AGROVIA S/A;11992767000241;
3864;1;BOCCHI IND COM TRANSP E BENEFICIAMENTO DE CEREAIS LTDA;;2987873000408;
3865;1;COMERCIO DE CEREAIS JRB LTDA;;94544665000100;
3866;1;CHS AGRONEGOCIO - INDUSTRIA E COMERCIO LTDA;;5492968000520;
3867;1;SEMENTES ESTRELA COMERCIO IMPORTACAO E EXPORTACAO LTDA;;1889918000287;
3868;1;FARISUR LTDA;;1289773000445;
3869;3;COOP. AGROINDÚSTRIAL NOVA PRODUTIVA;;3345641000923;
3870;2;TIMBO EMPREENDIMENTOS FLORESTAIS S/A;;9469900001129;
3871;1;TRANSPORTE JN LTDA;;92329911000185;
3872;1;AMAGGI EXPORTACAO E IMPORTACAO LTDA;;77294254005749;
3873;1;CONSTRUTORA OAS LTDA;;14310577000104;
3874;2;COMPANHIA SIDERURGICA NACIONAL;CSN;33042730002824;
3875;1;CARGILL AGRO LTDA.;;53169389000160;
3876;2;VOTORANTIM CIMENTOS S/A;;1637895010286;
3877;1;COOPERATIVA TRITICOLA MISTA CAMPO NOVO LTDA;;88094701000188;
3878;1;COOPERATIVA TRITICOLA E AGRO-PASTORIL GIRUA LTDA;;90198490001570;
3879;2;JOSAPAR JOAQUIM OLIVEIRA S/A PARTICIPAÇÕES;;87456562003300;
3880;2;SEARA ALIMENTOS LTDA;;2914460001203;
3881;1;HERBIOESTE HERBICIDAS LTDA;;77098978000162;
3882;2;COMPANHIA USINA TECPAR.;TECPAR;3669906000191;
3883;1;AGROPECUARIA MAGGI LTDA;;315457002058;
3884;1;AGROPECUARIA MAGGI LTDA;;315457002139;
3885;2;JBS S/A;;2916265001646;
3886;2;JBS S/A;;2916265004742;
3887;2;COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS PEDERNEIRAS LTDA;CARAMURU ALIMENTOS S/A.;80671002153;
3888;1;CERVEJARIA PETROPOLIS DO CENTRO OESTE LTDA;;8415791000556;
3889;1;LLA DISTRIBUIDORA LTDA;;12350774000121;
3890;2;FERTILIZANTES HERINGER S/A;;22266175004175;
3891;1;AMAGGI EXPORTACAO E IMPORTACAO LTDA;;77294254006206;
3892;1;I. RIEDI & CIA LTDA;;77856995000626;
3893;1;I. RIEDI & CIA LTDA;;77856995000979;
3894;1;BELAGRICOLA COM E REP DE PRODUTOS AGRICOLAS LTDA;;79038097005060;
3895;1;STEMCOR DO BRASIL REPRESENTAÇÕES E SERVIÇOS LTDA;STEMCOR DO BRASIL;5582562000104;
3896;1;ADM DO BRASIL LTDA;;2003402008745;
3897;2;AGREX DO BRASIL S/A;;10515785002213;
3898;2;AGREX DO BRASIL S/A;;10515785003104;
3899;2;AGREX DO BRASIL S/A;;10515785003376;
3900;2;AGREX DO BRASIL S/A;;10515785002809;
3901;2;AGREX DO BRASIL S/A;;10515785002051;
3902;2;AGREX DO BRASIL S/A;;10515785002566;
3903;2;AGREX DO BRASIL S/A;;10515785002990;
3904;2;AGREX DO BRASIL S/A;;10515785003880;
3905;2;AGREX DO BRASIL S/A;;10515785003961;
3906;2;AGREX DO BRASIL S/A;;10515785003538;
3907;2;AGREX DO BRASIL S/A;;10515785003619;
3908;2;AGREX DO BRASIL S/A;;10515785003708;
3909;1;EIF - ENGENHARIA E INVESTIMENTOS FERROVIARIOS LTDA;EIF;4657085000489;
3910;2;GERDAU ACOMINAS S/A;GERDAU S.A.;33611500017780;
3911;2;SOCOTHERM BRASIL S/A;SOCOTHERM;2837836000170;
3912;2;MULTIGRAIN S/A;;6963088004706;
3913;2;CARGILL AGRICOLA S A;CARGILL AGRICOLA S A;60498706007089;
3914;1;LATINA DISTRIBUIDORA DE PETROLEO LTDA;;1562225000870;
3915;1;VOLVO DO BRASIL VEICULOS LTDA;;43999424000114;
3916;1;TUBERFIL INDUSTRIA E COMERCIO DE TUBOS LTDA;;59300962000109;
3917;1;PRODUTORA DE CAL COLOMBO LTDA;;76212877000108;
3918;2;ELECTROLUX DO BRASIL S/A;;76487032000125;
3919;1;CORADINI ALIMENTOS LTDA;;87675518000294;
3920;2;CAMERA AGROALIMENTOS S.A;;98248644003709;
3921;1;GRANSENA EXPORTAÇÃO E COMERCIO LTDA;;24042913000805;
3922;2;VALE S/A;;33592510007590;
3923;2;AGREX DO BRASIL S/A;;10515785000199;
3924;2;CARGILL AGRICOLA S A;;60498706012910;
3925;3;COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E ALCOOL DO ESTADO DE SAO PAULO.;;61149589010303;
3926;2;CARGILL AGRICOLA S A;;60498706010209;
3927;2;CARGILL AGRICOLA S A;;60498706010039;
3928;2;CARGILL AGRICOLA S A;;60498706013135;
3929;2;ALE COMBUSTIVEIS S/A;ALESAT;23314594004874;
3930;2;BRADO LOGISTICA S/A;;3307926001356;
3931;1;FERMAVI ELETROQUIMICA LTDA;;23759905000145;
3932;1;AURICCHIO BARROS EXTRAÇÃO COM AREIA E PEDRA LTDA;;67280008001010;
3933;2;BRADO LOGISTICA S/A;;3307926001607;
3934;3;COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E ALCOOL DO ESTADO DE SAO PAULO.;;61149589005652;
3935;3;COOPERATIVA AGROINDUSTRIAL COPAGRIL;;81584278000155;
3936;1;NIDERA SEMENTES LTDA.;;7053693001959;
3937;1;CERVEJARIA PETROPOLIS DO CENTRO OESTE LTDA;;8415791000394;
3938;2;BRADO LOGISTICA S/A;;3307926001518;
3939;1;NACIONAL - ACABAMENTOS DE EMPREENDIMENTOS S/S LTDA;;80610074000189;
3940;3;SINDICATO DA INDUSTRIA DE CALCADOS, VESTUARIO E COMPONENTES PARA CALCADOS DE IGREJINHA;;89917991000185;
3941;1;ADECOAGRO VALE DO IVINHEMA S/A;;7903169001504;
3942;1;MMX SUDESTE MINERACAO LTDA;MMX;8830308000257;
3943;2;LAFARGE BRASIL S/A;;10917819003359;
3944;2;CARGILL AGRICOLA S A;;60498706000157;
3945;3;COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E ALCOOL DO ESTADO DE SAO PAULO.;;61149589006462;
3946;1;CORCOVADO GRANITOS LTDA;;5195728001888;
3947;2;TOTAL DISTRIBUIDORA S/A;TOTAL PI;1241994001091;
3948;1;AMAGGI EXPORTACAO E IMPORTACAO LTDA;;77294254005900;
3949;2;BUNGE FERTILIZANTES S/A;;61082822007328;
3950;1;JURESA INDUSTRIAL DE FERRO LTDA;;60887239001048;
3951;1;RGJ COMERCIAL, IMPORTACAO E EXPORTACAO LTDA;;11607717000112;
3952;3;AURELIO GOETTEMS;;74772823001143;
3953;3;JOAO ROGERIO SANTOS - CEREAIS;;11250978000128;
3954;3;AURELIO GOETTEMS;;74772823000503;
3955;2;IPIRANGA PRODUTOS DE PETROLEO S.A.;;33337122003819;
3956;2;COSAN LUBRIFICANTES E ESPECIALIDADES S/A;;33000092007090;
3957;1;CEAGRO AGRICOLA LTDA;CEAGRO AGRICOLA LTDA;65971624001335;
3958;2;ALL - AMERICA LATINA LOGÍSTICA INTERMODAL S/A;;3172874007470;
3959;1;GRANSENA EXPORTAÇÃO E COMERCIO LTDA;;24042913000996;
3960;1;RAIZEN COMBUSTIVEIS S/A;;33453598045143;
3961;1;IMEX LOGISTICA INTEGRADA LIMITADA;IMEX LOGISTICA;7006975000176;
3962;1;RAIZEN COMBUSTIVEIS S/A;;33453598007721;
3963;2;BRADO LOGISTICA S/A;;3307926001003;
3964;2;CGG TRADING S.A;;13448516000226;
3965;1;BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVAVEL;;8070566001769;
3966;1;RAIZEN COMBUSTIVEIS S/A;;33453598006830;
3967;1;R BRAZIL IMPORTACAO, EXPORTACAO E COMERCIO DE CERAIS LTDA;;6864454000197;
3968;2;BRASIL ECODIESEL IND E COM DE BIOCOMBUSTIVEIS E ÓLEOS VEGETAIS S/A;;5799312000988;
3969;1;NUTRI 100 AGRO LTDA;;3518381000606;
3970;1;SEARA - INDÚSTRIA E COMÉRCIO DE PRO LTDA;SEARA;75739086004408;
3971;1;LAGOS INDUSTRIA QUIMICA LTDA;;5460666000146;
3972;1;INTERNATIONAL PAPER EXPORTADORA LTDA;;12259649000291;
3973;1;INTERNATIONAL PAPER EXPORTADORA LTDA;;12259649000372;
3974;3;COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E ALCOOL DO ESTADO DE SAO PAULO.;;61149589004923;
3975;2;PETROBRAS DISTRIBUIDORA S A;;34274233026160;
3976;2;COMPANHIA BRASILEIRA DE PETROLEO IPIRANGA;;33069766004764;
3977;2;ARCELORMITTAL BRASIL S/A;ARCELORMITTAL;17469701004164;
3978;2;AGREX DO BRASIL S/A;;10515785002485;
3979;2;AGREX DO BRASIL S/A;;10515785004003;
3980;2;AGREX DO BRASIL S/A;;10515785002647;
3981;2;AGREX DO BRASIL S/A;;10515785002728;
3982;2;AGREX DO BRASIL S/A;TÍTULO DO ESTABELECIMENTO (NOME DE FANTASIA);10515785004429;
3983;2;AGREX DO BRASIL S/A;LOS GROBO;10515785004186;
3984;2;AGREX DO BRASIL S/A;CEAGRO;10515785004348;
3985;2;AGREX DO BRASIL S/A;CEAGRO;10515785004500;
3986;2;AGREX DO BRASIL S/A;;10515785003457;
3987;2;AMAGGI & LD COMMODITIES S/A;;10962697000135;
3988;2;AMAGGI & LD COMMODITIES S/A;;10962697000488;
3989;2;AMAGGI & LD COMMODITIES S/A;;10962697000305;
3990;2;VLI MULTIMODAL S/A;VLI MULTIMODAL S.A.;42276907000209;
3991;2;CARGILL AGRICOLA S A;;60498706025907;
3992;2;LAFARGE BRASIL S/A;;10917819002549;
3993;1;GRANSENA EXPORTACAO E COMERCIO LTDA;;24042913001372;
3994;2;ALE COMBUSTIVEIS S/A;;23314594001778;
3995;2;NG BIOENERGIA S/A;;12877416000252;
3996;1;MINERACAO VALE DO JUQUIA LTDA. - EPP;;48257299000190;
3997;1;AGROPECUARIA MAGGI LTDA;;315457001914;
3998;1;I. RIEDI & CIA LTDA;;77856995001274;
3999;1;AGROCAPE IMPORTADORA, EXPORTADORA E COMERCIO LTDA;;6207503000119;
4000;2;ZUBINTEG LOGISTICA S.A;;7282892000100;
4001;1;NUTRI 100 AGRO LTDA;;3518381000517;
4002;3;EDSON SANDALO ME;;61766580000117;
4003;2;AGREX DO BRASIL S/A;;10515785003295;
4004;2;JBS S/A;;2916265014110;
4005;2;LOUIS DREYFUS COMMODITIES BRASIL S/A;;47067525015059;
4006;2;LOUIS DREYFUS COMMODITIES BRASIL S/A;;47067525016454;
4007;2;VALE FERTILIZANTES S/A;;19443985003688;
4008;2;VALE FERTILIZANTES S/A;;19443985003920;
4009;2;RAIZEN COMBUSTIVEIS S.A.;RAIZEN COMBUSTIVEIS S.A.;33453598013616;
4010;2;SEMENTES SELECTA LTDA;;969790001866;
4011;2;FERTILIZANTES HERINGER S/A;;22266175001583;
4012;2;TRACOMAL NORTE GRANITOS LTDA;;5950723001309;
4013;1;TRACOMAL NORTE GRANITOS LTDA;;5950723001490;
4014;1;SP INDUSTRIA E DISTRIBUIDORA DE PETROLEO LTDA;SP;1387400002027;
4015;1;ULTRAMARINE IMPORTAÇÃO E EXPORTAÇÃO LTDA;ULTRAMARINE IMPORTAÇÃO E EXPORTAÇÃO LTDA;7120792000187;
4016;2;COPERSUCAR S/A;;10265949004083;
4017;1;CENTRALPAN DISTRIBUIDORA DE ALIMENTOS LTDA;;5256924000177;
4018;1;ADECOAGRO VALE DO IVINHEMA S/A;;7903169001687;
4019;1;PLANT BEM LOGISTICA E INDUSTRIAL LTDA;;4233229000127;
4020;1;INDEXCO - INDUSTRIAL E COMERCIAL EXPORTADORA LTDA;;4803558000166;
4021;2;RAIZEN COMBUSTIVEIS S/A;RAIZEN COMBUSTIVEIS S/A;33453598005354;
4022;2;PASA - PARANA OPERACOES PORTUARIAS S/A;;2725300000163;
4023;3;INTEGRADA COOP.AGROINDÚSTRIAL;;993264006809;
4024;1;RAIZEN CENTROESTE ACUCAR E ALCOOL LTDA;;8619844000712;
4025;1;CENTRO SUL SERVIÇOS MARÍTIMOS LTDA;;81072399000380;
4026;3;ABC - INDÚSTRIA E COMÉRCIO S/A;;17835042002601;
4027;2;BAHIA SPECIALTY CELLULOSE SA;;69037133000139;
4028;2;ALE COMBUSTIVEIS S/A;;23314594002405;
4029;2;PETROBRAS DISTRIBUIDORA S A;;34274233037529;
4030;1;BELAGRICOLA COM E REP DE PRODUTOS AGRICOLAS LTDA;;79038097002800;
4031;1;ANGELO AURICCHIO COMPANHIA LTDA;;62598586000861;
4032;2;DOCELAR ALIMENTOS E BEBIDAS S/A;;1893556000389;
4033;2;COSAN CAARAPO S/A ACUCAR E ALCOOL;;9538989000166;
4034;1;GRACE BRASIL LTDA;;981451000157;
4035;1;NESTLE BRASIL;;60409075013807;
4036;1;NUTRI 100 AGRO LTDA;;3518381000789;
4037;2;VALE MINA DO AZUL S/A;;13531124000145;
4038;2;ALE COMBUSTIVEIS S/A;;23314594003711;
4039;3;COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E ALCOOL DO ESTADO DE SAO PAULO.;;61149589009569;
4040;1;GAMESA EOLICA BRASIL LTDA;;69119386001123;
4041;1;GEOTRON - IMPORTAÇÃO E EXPORTAÇÃO LTDA;;7987460000102;
4042;1;ADM DO BRASIL LTDA;ADM DO BRASIL LTDA;2003402005053;
4043;2;ALL - AMERICA LATINA LOGISTICA MALHA SUL S/A;;1258944000398;
4044;2;BUNGE ALIMENTOS S/A;;84046101028101;
4045;2;ALL - AMERICA LATINA LOGISTICA S/A;;2387241000160;
4046;2;IPIRANGA PRODUTOS DE PETROLEO S/A;;33337122002413;
4047;2;CONTRAIL LOGISTICA S.A.;;10140658000152;
4048;2;RAIZEN TARUMA LTDA;;62092739003739;
