CodigoFluxoTransporte;CodigoFerrovia;CodigoCliente;CodigoMercadoria;CodigoUnidadeTarifaria;CodigoFluxoTransporteFerrovia;DataExclusao;CodigoEstacaoOrigem;CodigoEstacaoDestino;CodigoTipoFluxoTransporte;DistanciaItinerario;CodigoMercadoriaFerrovia;CodigoReferenciaEstacaoOrigem;CodigoReferenciaEstacaoDestino
21964;1;2229;95;3;55625;;1552;1959;;1441,847;1411.0;LAR;NUG
21965;1;1220;95;3;55630;;1591;1624;;118,396;1391.0;LDV;LIC
21966;1;2581;87;2;55633;;1556;1899;;850,014;1486.0;LAW;NPF
21967;1;1353;48;1;55635C;;1644;3016;;575,156;1336.0;LJZ;ISN
21968;1;1348;67;1;55645;;1588;1654;;631,008;1500.0;LDP;LLD
21969;1;31;96;3;55667;;1588;1551;;579,462;1416.0;LDP;LAP
21970;1;31;95;3;55668;;1551;1588;;579,462;1411.0;LAP;LDP
21971;1;2742;59;1;55677;;1673;1886;;1208,377;1504.0;LMG;NMN
21972;1;2601;95;3;55679;;1686;1588;;623,868;1411.0;LND;LDP
21973;1;50;127;1;55681;;1591;2424;;558,072;1541.0;LDV;ZDM
21974;1;1923;67;1;55684;;1588;1654;;631,008;1343.0;LDP;LLD
21975;1;1914;67;1;55686;;1588;1686;;623,868;1584.0;LDP;LND
21976;1;2697;67;1;55693;;1588;1654;;631,008;1500.0;LDP;LLD
21977;1;2697;66;1;55694;;1588;1654;;631,008;1476.0;LDP;LLD
21978;1;1711;96;3;55697;;1588;1686;;623,868;1416.0;LDP;LND
21979;1;1711;96;3;55708;;1588;1686;;623,868;1416.0;LDP;LND
21980;1;2581;87;2;55709;;1556;3540;;781,202;1486.0;LAW;ZBU
21981;1;1711;96;3;55710;;1588;1686;;623,868;1416.0;LDP;LND
21982;1;2619;68;1;55714;;1588;1654;;631,008;1344.0;LDP;LLD
21983;1;2601;95;3;55717;;1686;1588;;623,868;1414.0;LND;LDP
21984;1;2600;95;3;55718;;1686;1588;;623,868;1414.0;LND;LDP
21985;1;2600;95;3;55720;;1686;1588;;623,868;1414.0;LND;LDP
21986;1;2601;95;3;55722;;1686;1588;;623,868;1414.0;LND;LDP
21987;1;2603;95;3;55723;;1686;1588;;623,868;1414.0;LND;LDP
21988;1;2603;95;3;55724;;1686;1588;;623,868;1414.0;LND;LDP
21989;1;1383;95;3;55727;;1686;1588;;623,868;1414.0;LND;LDP
21990;1;2764;64;1;55728;;1749;1654;;566,051;1382.0;LTR;LLD
21991;1;2619;68;1;55744;;1588;1654;;631,008;1344.0;LDP;LLD
21992;1;2579;68;1;55745;;1588;1654;;631,008;1344.0;LDP;LLD
21993;1;2712;18;1;55748;;1568;2035;;829,694;1404.0;LBR;ZRG
21994;1;1829;67;1;55749;;1749;1654;;566,051;1343.0;LTR;LLD
21995;1;2742;59;1;55753;;1654;1886;;1187,628;1504.0;LLD;NMN
21996;1;1532;60;1;55756;;1673;2043;;794,983;1597.0;LMG;ZTY
21997;1;2232;96;3;55759;;1588;1686;;623,868;1416.0;LDP;LND
21998;1;2232;95;3;55760;;1686;1588;;623,868;1411.0;LND;LDP
21999;1;2663;95;3;55764;;1686;1588;;623,868;1414.0;LND;LDP
22000;1;1532;60;1;55765;;1654;2043;;774,234;1597.0;LLD;ZTY
22001;1;2602;95;3;55773;;1686;1588;;623,868;1414.0;LND;LDP
22002;1;2602;95;3;55774;;1686;1588;;623,868;1414.0;LND;LDP
22003;1;1348;66;1;55777;;1588;1654;;631,008;1476.0;LDP;LLD
22004;1;148;66;1;55778;;1588;1654;;631,008;1476.0;LDP;LLD
22005;1;148;65;1;55779;;1588;1654;;631,008;1406.0;LDP;LLD
22006;1;1484;59;1;55782;;1673;1832;;1164,852;1504.0;LMG;NES
22007;1;1576;59;1;55789;;1673;1886;;1208,377;1504.0;LMG;NMN
22008;1;2663;96;3;55804;;1588;1686;;623,868;1416.0;LDP;LND
22009;1;2663;96;3;55805;;1588;1686;;623,868;1416.0;LDP;LND
22010;1;2663;95;3;55806;;1686;1588;;623,868;1411.0;LND;LDP
22011;1;2663;95;3;55807;;1686;1588;;623,868;1414.0;LND;LDP
22012;1;2663;96;3;55808;;1588;1686;;623,868;1416.0;LDP;LND
22013;1;2663;96;3;55809;;1588;1686;;623,868;1416.0;LDP;LND
22014;1;2663;94;3;55810;;1588;1686;;623,868;1415.0;LDP;LND
22015;1;1483;59;1;55814;;1673;1832;;1164,852;1504.0;LMG;NES
22016;1;2663;95;3;55817;;1686;1588;;623,868;1414.0;LND;LDP
22017;1;2663;93;3;55824;;1686;1588;;623,868;1409.0;LND;LDP
22018;1;2757;59;1;55829;;1673;1832;;1164,852;1504.0;LMG;NES
22019;1;1914;70;1;55831;;1588;1686;;623,868;2687.0;LDP;LND
22020;1;2788;48;1;55832;;1724;1588;;611,768;1336.0;LRL;LDP
22021;1;2663;95;3;55837;;1686;1588;;623,868;1411.0;LND;LDP
22022;1;148;65;1;55841;;1588;1654;;631,008;1406.0;LDP;LLD
22023;1;1138;67;1;55842;;1588;1654;;631,008;1343.0;LDP;LLD
22024;1;138;95;3;55846;;1588;1654;;631,008;1411.0;LDP;LLD
22025;1;1914;66;1;55854;;1588;1686;;623,868;1476.0;LDP;LND
22026;1;1342;46;1;55868;;1654;3070;;597,376;1571.0;LLD;ZMK
22027;1;2663;95;3;55871;;1686;1588;;623,868;1414.0;LND;LDP
22028;1;2232;94;3;55875;;1588;1686;;623,868;1415.0;LDP;LND
22029;1;2533;60;1;55877;;1686;1624;;512,120;1597.0;LND;LIC
22030;1;105;79;2;55884;;1654;1861;;1691,807;1347.0;LLD;NIJ
22031;1;1154;59;1;55888;;1673;1832;;1164,852;1504.0;LMG;NES
22032;1;2626;59;1;55889;;1673;1832;;1164,852;1504.0;LMG;NES
22033;1;2626;59;1;55890;;1673;1832;;1164,852;1504.0;LMG;NES
22034;1;31;48;1;55901;;1724;1588;;611,768;1336.0;LRL;LDP
22035;1;2599;96;3;55903;;1588;1686;;623,868;1416.0;LDP;LND
22036;1;2741;59;1;55906;;1673;1832;;1164,852;1504.0;LMG;NES
22037;1;2741;59;1;55907;;1673;1832;;1164,852;1504.0;LMG;NES
22038;1;1914;66;1;55908;;1588;1686;;623,868;1474.0;LDP;LND
22039;1;31;48;1;55916;;1724;1588;;611,768;1340.0;LRL;LDP
22040;1;2221;94;3;55937;;1588;1686;;623,868;1415.0;LDP;LND
22041;1;2221;96;3;55943;;1588;1686;;623,868;1416.0;LDP;LND
22042;1;2221;93;3;55952;;1686;1588;;623,868;1409.0;LND;LDP
22043;1;3114;95;3;55954;;1686;1588;;623,868;1411.0;LND;LDP
22044;1;844;95;3;55955;;1723;2043;;533,142;1411.0;LRI;ZTY
22045;1;1912;66;1;55993;;1588;1686;;623,868;1476.0;LDP;LND
22046;1;1912;67;1;55994;;1588;1686;;623,868;1584.0;LDP;LND
22047;1;1912;70;1;55995;;1588;1686;;623,868;2687.0;LDP;LND
22048;1;1914;67;1;56000;;1588;1686;;623,868;1501.0;LDP;LND
22049;1;1914;67;1;56001;;1588;1686;;623,868;1419.0;LDP;LND
22050;1;1914;67;1;56004;;1588;1686;;623,868;1566.0;LDP;LND
22051;1;1912;67;1;56005;;1588;1686;;623,868;1501.0;LDP;LND
22052;1;1912;67;1;56006;;1588;1686;;623,868;1419.0;LDP;LND
22053;1;1912;67;1;56008;;1588;1686;;623,868;1586.0;LDP;LND
22054;1;1912;67;1;56009;;1588;1686;;623,868;1566.0;LDP;LND
22055;1;2278;94;3;56051;;1588;1686;;623,868;1415.0;LDP;LND
22056;1;2244;95;3;56087;;1552;1959;;1441,847;1411.0;LAR;NUG
22057;1;2757;59;1;56088;;1673;1832;;1164,852;1504.0;LMG;NES
22058;1;2278;96;3;56098;;1588;1686;;623,868;1416.0;LDP;LND
22059;1;2278;93;3;56102;;1686;1588;;623,868;1409.0;LND;LDP
22060;1;2278;95;3;56103;;1686;1588;;623,868;1411.0;LND;LDP
22061;1;921;77;1;56137;;1552;2993;;660,593;1496.0;LAR;IAB
22063;1;2589;87;2;56162;;1556;3540;;781,202;1486.0;LAW;ZBU
22064;1;1348;67;1;56179;;1588;1654;;631,008;1584.0;LDP;LLD
22065;1;2605;96;3;56190;;1686;1588;;623,868;1416.0;LND;LDP
22066;1;1145;66;1;56192;;1588;2008;;858,590;1474.0;LDP;ZKC
22067;1;1145;67;1;56214;;1588;2008;;858,590;1500.0;LDP;ZKC
22068;1;50;127;1;56310;;1591;2391;;524,712;1541.0;LDV;ZAB
22069;1;1683;65;1;56327;;1588;2008;;858,590;1408.0;LDP;ZKC
22070;1;2892;93;3;56330;;1686;1588;;623,868;1409.0;LND;LDP
22071;1;957;67;1;56331;;1588;1654;;631,008;1343.0;LDP;LLD
22072;1;2892;95;3;56335;;1686;1588;;623,868;1411.0;LND;LDP
22073;1;2595;87;2;56355;;1654;3540;;505,141;1486.0;LLD;ZBU
22074;1;2893;96;3;56356;;1588;1686;;623,868;1416.0;LDP;LND
22075;1;1996;65;1;56362;;1588;1654;;631,008;1406.0;LDP;LLD
22076;1;2893;95;3;56365;;1686;1588;;623,868;1414.0;LND;LDP
22077;1;1667;15;1;56370;;1599;2993;;897,150;1556.0;LFC;IAB
22078;1;2579;68;1;56392;;1588;1654;;631,008;1344.0;LDP;LLD
22079;1;2684;60;1;56412;;1588;1654;;631,008;1597.0;LDP;LLD
22080;1;2896;60;1;56425;;1588;1654;;631,008;1597.0;LDP;LLD
22081;1;2684;60;1;56432;;1588;1654;;631,008;1597.0;LDP;LLD
22082;1;2748;68;1;56434;;1588;1654;;631,008;1344.0;LDP;LLD
22083;1;1052;59;1;56438;;1686;1588;;623,868;1504.0;LND;LDP
22084;1;2684;60;1;56471;;1588;1654;;631,008;1597.0;LDP;LLD
22085;1;1677;46;1;56473;;1588;1654;;631,008;1571.0;LDP;LLD
22086;1;1052;46;1;56477;;1588;1654;;631,008;1569.0;LDP;LLD
22087;1;2350;95;3;56481;;1552;1959;;1441,847;1411.0;LAR;NUG
22088;1;2899;96;3;56507;;1588;1686;;623,868;1416.0;LDP;LND
22089;1;2899;95;3;56526;;1686;1588;;623,868;1411.0;LND;LDP
22090;1;148;46;1;56528;;1588;1654;;631,008;1571.0;LDP;LLD
22091;1;1829;67;1;56531;;1588;1654;;631,008;1343.0;LDP;LLD
22092;1;908;46;1;56557;;1686;1588;;623,868;1569.0;LND;LDP
22093;1;2902;60;1;56619;;1588;1654;;631,008;1597.0;LDP;LLD
22094;1;1534;87;2;56634;;1556;3540;;781,202;1486.0;LAW;ZBU
22095;1;2589;87;2;56635;;1556;3540;;781,202;1486.0;LAW;ZBU
22096;1;2581;87;2;56636;;1556;3540;;781,202;1486.0;LAW;ZBU
22097;1;1052;59;1;56643;;1686;1588;;623,868;1504.0;LND;LDP
22098;1;1083;120;1;56645;;1588;1654;;631,008;2719.0;LDP;LLD
22099;1;1069;60;1;56647;;1588;1654;;631,008;1597.0;LDP;LLD
22100;1;2905;95;3;56657;;1686;1588;;623,868;1414.0;LND;LDP
22101;1;1383;95;3;56658;;1552;1959;;1441,847;1411.0;LAR;NUG
22102;1;2960;46;1;56676;;1588;1654;;631,008;1569.0;LDP;LLD
22103;1;1829;65;1;56689;;1588;1654;;631,008;1408.0;LDP;LLD
22104;1;1145;66;1;56690;;1588;2008;;858,590;1479.0;LDP;ZKC
22105;1;1145;66;1;56691;;1588;2008;;858,590;1476.0;LDP;ZKC
22106;1;2748;65;1;56700;;1588;1654;;631,008;1408.0;LDP;LLD
22107;1;3446;59;1;56717;;1577;1588;;625,249;1504.0;LCM;LDP
22108;1;2663;95;3;56722;;1686;1588;;623,868;1414.0;LND;LDP
22109;1;1912;70;1;56728;;1588;1654;;631,008;2687.0;LDP;LLD
22110;1;2907;95;3;56730;;1662;1959;;1048,421;1411.0;LLS;NUG
22111;1;2892;95;3;56750;;1686;1588;;623,868;1411.0;LND;LDP
22112;1;2278;95;3;56751;;1686;1588;;623,868;1411.0;LND;LDP
22113;1;2663;96;3;56756;;1588;1686;;623,868;1416.0;LDP;LND
22114;1;2736;65;1;56758;;1588;2008;;858,590;1406.0;LDP;ZKC
22115;1;2736;67;1;56760;;1588;2008;;858,590;1500.0;LDP;ZKC
22116;1;2736;66;1;56761;;1588;2008;;858,590;1476.0;LDP;ZKC
22117;1;2736;67;1;56762;;1588;2008;;858,590;1515.0;LDP;ZKC
22118;1;1052;46;1;56765;;1588;1654;;631,008;1569.0;LDP;LLD
22119;1;2748;68;1;56771;;1588;1654;;631,008;1344.0;LDP;LLD
22120;1;3446;59;1;56777;;1588;1577;;625,249;1504.0;LDP;LCM
22121;1;1348;65;1;56788;;1588;1654;;631,008;1406.0;LDP;LLD
22122;1;1145;67;1;56790;;1588;2008;;858,590;1500.0;LDP;ZKC
22123;1;1145;65;1;56791;;1588;2008;;858,590;1406.0;LDP;ZKC
22124;1;2577;79;2;56818;;1654;1920;;2090,791;1347.0;LLD;NRG
22125;1;2557;79;2;56825;;2026;1899;;1486,929;1348.0;ZOU;NPF
22126;1;2593;79;2;56827;;2026;1899;;1486,929;1348.0;ZOU;NPF
22127;1;2574;79;2;56831;;2026;1899;;1486,929;1348.0;ZOU;NPF
22128;1;2749;79;2;56834;;2026;1899;;1486,929;1348.0;ZOU;NPF
22129;1;2750;79;2;56836;;2026;1784;;2034,902;1348.0;ZOU;NBG
22130;1;2751;79;2;56837;;2026;1920;;2307,826;1348.0;ZOU;NRG
22131;1;2593;79;2;56847;;2026;1920;;2307,826;1348.0;ZOU;NRG
22132;1;2593;79;2;56848;;2026;1861;;1908,842;1348.0;ZOU;NIJ
22133;1;2593;79;2;56853;;2026;1920;;2307,826;1347.0;ZOU;NRG
22134;1;2753;79;2;56856;;2026;1815;;1855,346;1348.0;ZOU;NCZ
22135;1;2754;79;2;56858;;2026;1938;;1714,994;1348.0;ZOU;NSM
22136;1;2244;95;3;56865;;1552;1959;;1441,847;1411.0;LAR;NUG
22137;1;2574;79;2;56868;;2026;1920;;2307,826;1348.0;ZOU;NRG
22138;1;1145;67;1;56874;;1588;2008;;858,590;1515.0;LDP;ZKC
22139;1;1145;70;1;56875;;1588;2008;;858,590;2687.0;LDP;ZKC
22140;1;1145;67;1;56876;;1588;2008;;858,590;1420.0;LDP;ZKC
22141;1;1145;66;1;56878;;1588;2008;;858,590;1474.0;LDP;ZKC
22142;1;1145;67;1;56879;;1588;2008;;858,590;1583.0;LDP;ZKC
22143;1;1145;67;1;56880;;1588;2008;;858,590;1515.0;LDP;ZKC
22144;1;2909;95;3;56893;;1686;1588;;623,868;1411.0;LND;LDP
22145;1;1093;48;1;56897;;1724;1588;;611,768;1339.0;LRL;LDP
22146;1;2906;48;1;56909;;1724;1588;;611,768;1339.0;LRL;LDP
22147;1;1912;67;1;56921;;1588;1686;;623,868;1462.0;LDP;LND
22148;1;2909;96;3;56928;;1588;1686;;623,868;1416.0;LDP;LND
22149;1;2663;95;3;56932;;1686;1588;;623,868;1414.0;LND;LDP
22150;1;2654;46;1;56940;;1686;1588;;623,868;1569.0;LND;LDP
22151;1;2912;95;3;56957;;1552;1959;;1441,847;1411.0;LAR;NUG
22152;1;2663;96;3;56959;;1686;1588;;623,868;1416.0;LND;LDP
22153;1;1199;48;1;56971;;1724;1588;;611,768;1339.0;LRL;LDP
22154;1;1145;67;1;56982;;1588;2008;;858,590;1481.0;LDP;ZKC
22155;1;1829;67;1;56995;;1588;1654;;631,008;1481.0;LDP;LLD
22156;1;1378;67;1;56996;;1591;1686;;393,724;1583.0;LDV;LND
22157;1;2530;79;2;57001;;2026;1556;;723,055;1347.0;ZOU;LAW
22158;1;2567;79;2;57006;;2026;1556;;723,055;1347.0;ZOU;LAW
22159;1;2557;79;2;57009;;2026;1556;;723,055;1347.0;ZOU;LAW
22160;1;2539;79;2;57017;;2026;1556;;723,055;1347.0;ZOU;LAW
22161;1;2581;79;2;57018;;2026;1556;;723,055;1347.0;ZOU;LAW
22162;1;2539;79;2;57022;;2026;1556;;723,055;1348.0;ZOU;LAW
22163;1;2574;79;2;57028;;2026;1899;;1486,929;1347.0;ZOU;NPF
22164;1;2574;79;2;57029;;2026;1920;;2307,826;1347.0;ZOU;NRG
22165;1;2100;79;2;57031;;2026;1556;;723,055;1348.0;ZOU;LAW
22166;1;2557;79;2;57041;;2026;1556;;723,055;1348.0;ZOU;LAW
22167;1;2593;79;2;57051;;2026;1556;;723,055;1348.0;ZOU;LAW
22168;1;2593;79;2;57053;;2026;1556;;723,055;1347.0;ZOU;LAW
22169;1;2583;79;2;57061;;2026;1556;;723,055;1348.0;ZOU;LAW
22170;1;2583;79;2;57064;;2026;1556;;723,055;1347.0;ZOU;LAW
22171;1;2581;79;2;57071;;2026;1556;;723,055;1348.0;ZOU;LAW
22172;1;2530;79;2;57072;;2026;1556;;723,055;1348.0;ZOU;LAW
22173;1;2583;79;2;57095;;2026;1556;;723,055;1347.0;ZOU;LAW
22174;1;2557;79;2;57101;;2026;1556;;723,055;1347.0;ZOU;LAW
22175;1;2581;79;2;57120;;2026;1556;;723,055;1347.0;ZOU;LAW
22176;1;2567;79;2;57131;;2026;1556;;723,055;1347.0;ZOU;LAW
22177;1;2593;79;2;57136;;2026;1556;;723,055;1347.0;ZOU;LAW
22178;1;2595;89;2;57138;;1556;1899;;850,014;1522.0;LAW;NPF
22179;1;2583;79;2;57143;;2026;1556;;723,055;1348.0;ZOU;LAW
22180;1;3145;79;2;57149;;2026;1556;;723,055;1348.0;ZOU;LAW
22181;1;2593;79;2;57154;;2026;1556;;723,055;1348.0;ZOU;LAW
22182;1;1120;59;1;57168;;1673;1886;;1208,377;1504.0;LMG;NMN
22183;1;2535;89;2;57176;;1556;2026;;723,055;1522.0;LAW;ZOU
22184;1;1912;67;1;57178;;1588;1724;;611,768;1419.0;LDP;LRL
22185;1;2906;48;1;57179;;1588;1654;;631,008;1339.0;LDP;LLD
22186;1;148;66;1;57188;;1588;1654;;631,008;1476.0;LDP;LLD
22187;1;2535;87;2;57191;;1556;2026;;723,055;1486.0;LAW;ZOU
22188;1;2581;79;2;57196;;2026;1556;;723,055;1348.0;ZOU;LAW
22189;1;2557;79;2;57201;;2026;1920;;2307,826;1347.0;ZOU;NRG
22190;1;2559;79;2;57202;;1654;1920;;2090,791;1347.0;LLD;NRG
22191;1;2557;79;2;57207;;2026;1556;;723,055;1348.0;ZOU;LAW
22192;1;1576;59;1;57212;;1673;1886;;1208,377;1504.0;LMG;NMN
22193;1;2912;95;3;57216;;1552;1959;;1441,847;1411.0;LAR;NUG
22194;1;1829;66;1;57220;;1588;1654;;631,008;1476.0;LDP;LLD
22195;1;1765;48;1;57237;;1588;1654;;631,008;1339.0;LDP;LLD
22196;1;50;127;1;57238;;1591;2415;;545,032;1495.0;LDV;ZCK
22197;1;2687;67;1;57242;;1591;1686;;393,724;1585.0;LDV;LND
22198;1;2557;79;2;57300;;2026;1920;;2307,826;1348.0;ZOU;NRG
22199;1;2100;87;2;57324;;1556;2026;;723,055;1486.0;LAW;ZOU
22200;1;1534;87;2;57344;;1556;2026;;723,055;1486.0;LAW;ZOU
22201;1;1383;64;1;57360;;1749;1960;;572,866;1544.0;LTR;NVA
22202;1;1120;59;1;57369;;1673;1832;;1164,852;1504.0;LMG;NES
22203;1;1912;67;1;57370;;1588;1820;;947,414;1419.0;LDP;NDP
22204;1;1912;67;1;57371;;1588;1820;;947,414;1419.0;LDP;NDP
22205;1;1149;65;1;57373;;1588;1654;;631,008;1406.0;LDP;LLD
22206;1;2595;87;2;57377;;1556;2026;;723,055;1486.0;LAW;ZOU
22207;1;2907;93;3;57382;;1662;1959;;1048,421;1409.0;LLS;NUG
22208;1;908;46;1;57388;;1686;1588;;623,868;1569.0;LND;LDP
22209;1;2589;87;2;57394;;1556;2026;;723,055;1486.0;LAW;ZOU
22210;1;2753;79;2;57401;;2026;1815;;1855,346;1347.0;ZOU;NCZ
22211;1;2749;79;2;57402;;2026;1899;;1486,929;1347.0;ZOU;NPF
22212;1;2754;79;2;57403;;2026;1938;;1714,994;1347.0;ZOU;NSM
22213;1;2751;79;2;57404;;2026;1920;;2307,826;1347.0;ZOU;NRG
22214;1;2750;79;2;57405;;2026;1784;;2034,902;1347.0;ZOU;NBG
22215;1;2557;79;2;57407;;2026;1899;;1486,929;1347.0;ZOU;NPF
22216;1;2574;87;2;57414;;1556;2026;;723,055;1486.0;LAW;ZOU
22217;1;2593;79;2;57419;;2026;1899;;1486,929;1347.0;ZOU;NPF
22218;1;2593;79;2;57423;;2026;1861;;1908,842;1347.0;ZOU;NIJ
22219;1;2756;59;1;57429;;1673;1832;;1164,852;1504.0;LMG;NES
22220;1;1667;15;1;57449;;1599;2993;;897,150;1556.0;LFC;IAB
22221;1;1974;68;1;57484;;1588;1573;;239,877;1344.0;LDP;LCC
22222;1;2542;64;1;57526;;1749;1654;;566,051;1381.0;LTR;LLD
22223;1;2756;59;1;57534;;1673;1832;;1164,852;1504.0;LMG;NES
22224;1;2248;48;1;57560;;1588;1654;;631,008;1339.0;LDP;LLD
22225;1;2687;70;1;57561;;1591;1686;;393,724;2687.0;LDV;LND
22226;1;2663;95;3;57563;;1686;1588;;623,868;1414.0;LND;LDP
22227;1;2663;95;3;57564;;1686;1588;;623,868;1414.0;LND;LDP
22228;1;2972;68;1;57572;;1588;1654;;631,008;1344.0;LDP;LLD
22229;1;2663;95;3;57577;;1686;1588;;623,868;1414.0;LND;LDP
22230;1;1576;59;1;57582;;1673;1886;;1208,377;1504.0;LMG;NMN
22231;1;2619;68;1;57589;;1588;1654;;631,008;1344.0;LDP;LLD
22232;1;1484;59;1;57594;;1673;1832;;1164,852;1504.0;LMG;NES
22233;1;153;70;1;57631;;1588;1654;;631,008;2687.0;LDP;LLD
22234;1;2267;48;1;57654;;1588;1654;;631,008;1339.0;LDP;LLD
22235;1;957;67;1;57665;;1588;1654;;631,008;1566.0;LDP;LLD
22236;1;2100;89;2;57674;;1556;2026;;723,055;1522.0;LAW;ZOU
22237;1;3103;64;1;57681;;1749;1654;;566,051;1382.0;LTR;LLD
22238;1;1534;89;2;57694;;1556;2026;;723,055;1522.0;LAW;ZOU
22239;1;31;67;1;57711;;1588;1724;;611,768;1562.0;LDP;LRL
22240;1;2595;89;2;57717;;1556;2026;;723,055;1522.0;LAW;ZOU
22241;1;2267;48;1;57719;;1724;1588;;611,768;1339.0;LRL;LDP
22242;1;1056;64;1;57729;;1749;1654;;566,051;1382.0;LTR;LLD
22243;1;2589;89;2;57734;;1556;2026;;723,055;1522.0;LAW;ZOU
22244;1;957;67;1;57735;;1588;1654;;631,008;1481.0;LDP;LLD
22245;1;2574;89;2;57744;;1556;2026;;723,055;1522.0;LAW;ZOU
22246;1;3113;95;3;57752;;1686;1588;;623,868;1414.0;LND;LDP
22247;1;3113;96;3;57753;;1588;1686;;623,868;1416.0;LDP;LND
22248;1;3118;95;3;57761;;1662;1959;;1048,421;1411.0;LLS;NUG
22249;1;1912;66;1;57764;;1588;1654;;631,008;1476.0;LDP;LLD
22250;1;1348;70;1;57765;;1588;1654;;631,008;2687.0;LDP;LLD
22251;1;148;67;1;57793;;1588;3099;;855,219;1515.0;LDP;ZOP
22252;1;1348;70;1;57799;;1588;3099;;855,219;2688.0;LDP;ZOP
22253;1;3142;95;3;57800;;1686;1588;;623,868;1414.0;LND;LDP
22254;1;3144;65;1;57801;;1588;2008;;858,590;1406.0;LDP;ZKC
22255;1;1576;59;1;57803;;1673;1886;;1208,377;1504.0;LMG;NMN
22256;1;1576;59;1;57804;;1673;1886;;1208,377;1504.0;LMG;NMN
22257;1;1576;59;1;57812;;1673;1832;;1164,852;1504.0;LMG;NES
22258;1;3144;67;1;57820;;1588;1654;;631,008;1515.0;LDP;LLD
22259;1;3144;65;1;57825;;1588;2008;;858,590;1406.0;LDP;ZKC
22260;1;1576;59;1;57831;;1673;1886;;1208,377;1504.0;LMG;NMN
22261;1;2663;95;3;57835;;1686;1588;;623,868;1414.0;LND;LDP
22262;1;2626;59;1;57857;;1673;1886;;1208,377;1504.0;LMG;NMN
22263;1;2341;67;1;57873;;1588;1654;;631,008;1566.0;LDP;LLD
22264;1;1415;67;1;57874;;1588;1654;;631,008;1566.0;LDP;LLD
22265;1;595;67;1;57875;;1588;1654;;631,008;1566.0;LDP;LLD
22266;1;594;67;1;57879;;1588;1654;;631,008;1566.0;LDP;LLD
22267;1;1829;67;1;57880;;1588;1654;;631,008;1343.0;LDP;LLD
22268;1;1415;67;1;57889;;1588;1654;;631,008;1515.0;LDP;LLD
22269;1;3144;67;1;57892;;1588;2026;;848,043;1566.0;LDP;ZOU
22270;1;3144;65;1;57897;;1588;2026;;848,043;1406.0;LDP;ZOU
22271;1;3291;95;3;57899;;1686;1588;;623,868;1414.0;LND;LDP
22272;1;1082;68;1;57901;;1588;1654;;631,008;1344.0;LDP;LLD
22273;1;3144;118;1;57904;;1588;2026;;848,043;2869.0;LDP;ZOU
22274;1;3213;96;3;57909;;1588;1686;;623,868;1416.0;LDP;LND
22275;1;3215;96;3;57911;;1588;1686;;623,868;1416.0;LDP;LND
22276;1;2893;95;3;57917;;1686;1588;;623,868;1414.0;LND;LDP
22277;1;3242;95;3;57923;;1588;1686;;623,868;1411.0;LDP;LND
22278;1;3242;93;3;57925;;1588;1686;;623,868;1409.0;LDP;LND
22279;1;3215;95;3;57926;;1686;1588;;623,868;1414.0;LND;LDP
22280;1;2687;67;1;57930;;1686;1591;;393,724;1584.0;LND;LDV
22281;1;1415;65;1;57944;;1588;1654;;631,008;1406.0;LDP;LLD
22282;1;1378;67;1;57947;;1591;1686;;393,724;1584.0;LDV;LND
22283;1;958;67;1;57982;;1588;1654;;631,008;1500.0;LDP;LLD
22284;1;3144;65;1;57983;;1588;2026;;848,043;1406.0;LDP;ZOU
22285;1;1408;67;1;58005;;1588;1654;;631,008;1500.0;LDP;LLD
22286;1;3291;95;3;58013;;1686;1588;;623,868;1414.0;LND;LDP
22287;1;3113;96;3;58014;;1686;1588;;623,868;1416.0;LND;LDP
22288;1;3248;68;1;58032;;1588;1654;;631,008;1344.0;LDP;LLD
22289;1;3144;67;1;58037;;1588;2026;;848,043;1420.0;LDP;ZOU
22290;1;2341;67;1;58077;;1588;1654;;631,008;1515.0;LDP;LLD
22291;1;3264;15;1;58078;;1599;2993;;897,150;1556.0;LFC;IAB
22292;1;1383;93;3;58079;;1552;1959;;1441,847;1409.0;LAR;NUG
22293;1;1378;67;1;58080;;1591;1686;;393,724;1468.0;LDV;LND
22294;1;1378;67;1;58081;;1591;1686;;393,724;1467.0;LDV;LND
22295;1;1378;66;1;58083;;1591;1686;;393,724;1475.0;LDV;LND
22296;1;1378;66;1;58084;;1591;1686;;393,724;1474.0;LDV;LND
22297;1;3144;65;1;58098;;1588;2026;;848,043;1406.0;LDP;ZOU
22298;1;1083;47;1;58102;;1588;1654;;631,008;1443.0;LDP;LLD
22299;1;3144;65;1;58110;;1588;1654;;631,008;1406.0;LDP;LLD
22300;1;3144;67;1;58112;;1588;1654;;631,008;1515.0;LDP;LLD
22301;1;1378;67;1;58115;;1591;1686;;393,724;1500.0;LDV;LND
22302;1;1145;67;1;58118;;1588;1654;;631,008;1500.0;LDP;LLD
22303;1;595;65;1;58120;;1588;1654;;631,008;1406.0;LDP;LLD
22304;1;957;67;1;58131;;1588;1654;;631,008;1566.0;LDP;LLD
22305;1;2640;120;1;58143;;1588;1654;;631,008;2719.0;LDP;LLD
22306;1;2736;70;1;58165;;1588;1654;;631,008;2687.0;LDP;LLD
22307;1;2579;46;1;58168;;1588;1654;;631,008;1571.0;LDP;LLD
22308;1;2613;46;1;58169;;1588;1654;;631,008;1569.0;LDP;LLD
